date,region,rainfall_mm
2022-07-18,Kepri,0.0
2022-07-19,Kepri,0.0
2022-07-20,Kepri,0.0
2022-07-21,Kepri,1.6
2022-07-22,Kepri,0.0
2022-07-23,Kepri,0.0
2022-07-24,Kepri,0.0
2022-07-25,Kepri,0.0
2022-07-26,Kepri,0.0
2022-07-27,Kepri,0.0
2022-07-28,Kepri,2.7
2022-07-29,Kepri,0.0
2022-07-30,Kepri,0.0
2022-07-31,Kepri,0.0
2022-08-01,Kepri,0.0
2022-08-02,Kepri,0.0
2022-08-03,Kepri,0.0
2022-08-04,Kepri,0.0
2022-08-05,Kepri,0.0
2022-08-06,Kepri,0.0
2022-08-07,Kepri,0.3
2022-08-08,Kepri,0.0
2022-08-09,Kepri,0.0
2022-08-10,Kepri,0.0
2022-08-11,Kepri,0.9
2022-08-12,Kepri,2.7
2022-08-13,Kepri,4.9
2022-08-14,Kepri,0.0
2022-08-15,Kepri,0.0
2022-08-16,Kepri,2.6
2022-08-17,Kepri,8.3
2022-08-18,Kepri,9.6
2022-08-19,Kepri,5.9
2022-08-20,Kepri,0.0
2022-08-21,Kepri,0.0
2022-08-22,Kepri,0.0
2022-08-23,Kepri,5.8
2022-08-24,Kepri,3.6
2022-08-25,Kepri,0.0
2022-08-26,Kepri,0.0
2022-08-27,Kepri,3.9
2022-08-28,Kepri,0.0
2022-08-29,Kepri,1.0
2022-08-30,Kepri,0.5
2022-08-31,Kepri,0.0
2022-09-01,Kepri,2.9
2022-09-02,Kepri,4.4
2022-09-03,Kepri,0.0
2022-09-04,Kepri,10.0
2022-09-05,Kepri,7.1
2022-09-06,Kepri,5.8
2022-09-07,Kepri,5.3
2022-09-08,Kepri,1.1
2022-09-09,Kepri,0.0
2022-09-10,Kepri,0.0
2022-09-11,Kepri,7.2
2022-09-12,Kepri,10.2
2022-09-13,Kepri,12.5
2022-09-14,Kepri,4.7
2022-09-15,Kepri,5.2
2022-09-16,Kepri,2.4
2022-09-17,Kepri,4.0
2022-09-18,Kepri,3.5
2022-09-19,Kepri,1.0
2022-09-20,Kepri,3.3
2022-09-21,Kepri,6.9
2022-09-22,Kepri,7.9
2022-09-23,Kepri,5.6
2022-09-24,Kepri,0.0
2022-09-25,Kepri,0.0
2022-09-26,Kepri,0.0
2022-09-27,Kepri,0.0
2022-09-28,Kepri,0.0
2022-09-29,Kepri,2.8
2022-09-30,Kepri,0.0
2022-10-01,Kepri,7.5
2022-10-02,Kepri,3.0
2022-10-03,Kepri,3.8
2022-10-04,Kepri,0.0
2022-10-05,Kepri,0.0
2022-10-06,Kepri,5.1
2022-10-07,Kepri,3.4
2022-10-08,Kepri,3.7
2022-10-09,Kepri,6.1
2022-10-10,Kepri,9.7
2022-10-11,Kepri,13.8
2022-10-12,Kepri,5.4
2022-10-13,Kepri,4.0
2022-10-14,Kepri,9.9
2022-10-15,Kepri,7.7
2022-10-16,Kepri,5.6
2022-10-17,Kepri,3.2
2022-10-18,Kepri,0.0
2022-10-19,Kepri,2.0
2022-10-20,Kepri,4.4
2022-10-21,Kepri,0.4
2022-10-22,Kepri,0.0
2022-10-23,Kepri,2.6
2022-10-24,Kepri,6.1
2022-10-25,Kepri,12.5
2022-10-26,Kepri,0.0
2022-10-27,Kepri,6.8
2022-10-28,Kepri,0.0
2022-10-29,Kepri,9.1
2022-10-30,Kepri,0.0
2022-10-31,Kepri,0.0
2022-11-01,Kepri,0.0
2022-11-02,Kepri,7.1
2022-11-03,Kepri,0.0
2022-11-04,Kepri,7.8
2022-11-05,Kepri,0.0
2022-11-06,Kepri,0.0
2022-11-07,Kepri,0.0
2022-11-08,Kepri,0.0
2022-11-09,Kepri,0.0
2022-11-10,Kepri,0.0
2022-11-11,Kepri,0.0
2022-11-12,Kepri,11.8
2022-11-13,Kepri,8.9
2022-11-14,Kepri,0.0
2022-11-15,Kepri,7.6
2022-11-16,Kepri,0.0
2022-11-17,Kepri,0.2
2022-11-18,Kepri,0.0
2022-11-19,Kepri,5.4
2022-11-20,Kepri,7.0
2022-11-21,Kepri,0.0
2022-11-22,Kepri,0.0
2022-11-23,Kepri,4.0
2022-11-24,Kepri,1.4
2022-11-25,Kepri,1.9
2022-11-26,Kepri,1.2
2022-11-27,Kepri,11.2
2022-11-28,Kepri,8.0
2022-11-29,Kepri,12.6
2022-11-30,Kepri,0.0
2022-12-01,Kepri,13.2
2022-12-02,Kepri,0.0
2022-12-03,Kepri,0.0
2022-12-04,Kepri,0.0
2022-12-05,Kepri,0.0
2022-12-06,Kepri,6.8
2022-12-07,Kepri,0.0
2022-12-08,Kepri,10.0
2022-12-09,Kepri,0.0
2022-12-10,Kepri,10.8
2022-12-11,Kepri,14.7
2022-12-12,Kepri,0.0
2022-12-13,Kepri,12.1
2022-12-14,Kepri,12.5
2022-12-15,Kepri,12.1
2022-12-16,Kepri,7.9
2022-12-17,Kepri,8.1
2022-12-18,Kepri,10.8
2022-12-19,Kepri,0.0
2022-12-20,Kepri,9.9
2022-12-21,Kepri,0.0
2022-12-22,Kepri,14.0
2022-12-23,Kepri,0.0
2022-12-24,Kepri,0.0
2022-12-25,Kepri,16.3
2022-12-26,Kepri,17.4
2022-12-27,Kepri,0.0
2022-12-28,Kepri,15.8
2022-12-29,Kepri,0.0
2022-12-30,Kepri,8.3
2022-12-31,Kepri,11.9
2023-01-01,Kepri,4.2
2023-01-02,Kepri,0.0
2023-01-03,Kepri,13.6
2023-01-04,Kepri,0.0
2023-01-05,Kepri,0.0
2023-01-06,Kepri,8.6
2023-01-07,Kepri,0.0
2023-01-08,Kepri,12.0
2023-01-09,Kepri,0.0
2023-01-10,Kepri,0.0
2023-01-11,Kepri,0.0
2023-01-12,Kepri,11.3
2023-01-13,Kepri,9.6
2023-01-14,Kepri,0.0
2023-01-15,Kepri,16.8
2023-01-16,Kepri,0.0
2023-01-17,Kepri,0.0
2023-01-18,Kepri,0.0
2023-01-19,Kepri,17.6
2023-01-20,Kepri,0.0
2023-01-21,Kepri,12.7
2023-01-22,Kepri,17.5
2023-01-23,Kepri,14.8
2023-01-24,Kepri,15.3
2023-01-25,Kepri,0.0
2023-01-26,Kepri,5.4
2023-01-27,Kepri,5.0
2023-01-28,Kepri,6.4
2023-01-29,Kepri,0.0
2023-01-30,Kepri,14.1
2023-01-31,Kepri,6.1
2023-02-01,Kepri,0.0
2023-02-02,Kepri,11.6
2023-02-03,Kepri,10.5
2023-02-04,Kepri,0.0
2023-02-05,Kepri,0.0
2023-02-06,Kepri,0.0
2023-02-07,Kepri,10.5
2023-02-08,Kepri,7.5
2023-02-09,Kepri,6.2
2023-02-10,Kepri,0.0
2023-02-11,Kepri,8.3
2023-02-12,Kepri,6.5
2023-02-13,Kepri,0.0
2023-02-14,Kepri,9.3
2023-02-15,Kepri,0.0
2023-02-16,Kepri,0.0
2023-02-17,Kepri,0.0
2023-02-18,Kepri,0.0
2023-02-19,Kepri,0.0
2023-02-20,Kepri,0.0
2023-02-21,Kepri,9.3
2023-02-22,Kepri,4.6
2023-02-23,Kepri,0.0
2023-02-24,Kepri,0.0
2023-02-25,Kepri,7.5
2023-02-26,Kepri,0.0
2023-02-27,Kepri,10.0
2023-02-28,Kepri,0.0
2023-03-01,Kepri,0.0
2023-03-02,Kepri,11.9
2023-03-03,Kepri,10.7
2023-03-04,Kepri,0.0
2023-03-05,Kepri,5.0
2023-03-06,Kepri,0.0
2023-03-07,Kepri,9.1
2023-03-08,Kepri,0.0
2023-03-09,Kepri,0.0
2023-03-10,Kepri,0.0
2023-03-11,Kepri,0.0
2023-03-12,Kepri,9.2
2023-03-13,Kepri,7.9
2023-03-14,Kepri,0.0
2023-03-15,Kepri,0.0
2023-03-16,Kepri,0.0
2023-03-17,Kepri,17.0
2023-03-18,Kepri,10.4
2023-03-19,Kepri,11.0
2023-03-20,Kepri,0.0
2023-03-21,Kepri,11.8
2023-03-22,Kepri,10.1
2023-03-23,Kepri,10.1
2023-03-24,Kepri,0.0
2023-03-25,Kepri,9.4
2023-03-26,Kepri,8.7
2023-03-27,Kepri,4.6
2023-03-28,Kepri,8.8
2023-03-29,Kepri,13.8
2023-03-30,Kepri,3.6
2023-03-31,Kepri,2.4
2023-04-01,Kepri,0.0
2023-04-02,Kepri,4.7
2023-04-03,Kepri,0.0
2023-04-04,Kepri,2.6
2023-04-05,Kepri,7.6
2023-04-06,Kepri,8.9
2023-04-07,Kepri,0.0
2023-04-08,Kepri,2.8
2023-04-09,Kepri,0.0
2023-04-10,Kepri,2.6
2023-04-11,Kepri,0.0
2023-04-12,Kepri,0.0
2023-04-13,Kepri,0.0
2023-04-14,Kepri,0.0
2023-04-15,Kepri,0.0
2023-04-16,Kepri,0.0
2023-04-17,Kepri,0.0
2023-04-18,Kepri,4.9
2023-04-19,Kepri,1.7
2023-04-20,Kepri,0.0
2023-04-21,Kepri,3.3
2023-04-22,Kepri,0.0
2023-04-23,Kepri,0.0
2023-04-24,Kepri,0.0
2023-04-25,Kepri,0.0
2023-04-26,Kepri,5.1
2023-04-27,Kepri,0.0
2023-04-28,Kepri,3.8
2023-04-29,Kepri,0.0
2023-04-30,Kepri,4.4
2023-05-01,Kepri,2.3
2023-05-02,Kepri,0.0
2023-05-03,Kepri,4.9
2023-05-04,Kepri,4.9
2023-05-05,Kepri,9.4
2023-05-06,Kepri,0.0
2023-05-07,Kepri,0.0
2023-05-08,Kepri,5.6
2023-05-09,Kepri,1.2
2023-05-10,Kepri,1.9
2023-05-11,Kepri,0.0
2023-05-12,Kepri,1.8
2023-05-13,Kepri,3.9
2023-05-14,Kepri,0.0
2023-05-15,Kepri,0.0
2023-05-16,Kepri,0.0
2023-05-17,Kepri,0.9
2023-05-18,Kepri,0.0
2023-05-19,Kepri,0.0
2023-05-20,Kepri,4.3
2023-05-21,Kepri,0.0
2023-05-22,Kepri,0.0
2023-05-23,Kepri,0.0
2023-05-24,Kepri,0.0
2023-05-25,Kepri,0.4
2023-05-26,Kepri,0.0
2023-05-27,Kepri,0.0
2023-05-28,Kepri,0.0
2023-05-29,Kepri,0.0
2023-05-30,Kepri,5.4
2023-05-31,Kepri,1.2
2023-06-01,Kepri,0.8
2023-06-02,Kepri,1.8
2023-06-03,Kepri,3.1
2023-06-04,Kepri,0.0
2023-06-05,Kepri,3.0
2023-06-06,Kepri,0.0
2023-06-07,Kepri,3.1
2023-06-08,Kepri,0.0
2023-06-09,Kepri,0.1
2023-06-10,Kepri,4.3
2023-06-11,Kepri,0.5
2023-06-12,Kepri,0.0
2023-06-13,Kepri,0.0
2023-06-14,Kepri,0.0
2023-06-15,Kepri,0.0
2023-06-16,Kepri,0.0
2023-06-17,Kepri,5.1
2023-06-18,Kepri,0.0
2023-06-19,Kepri,0.0
2023-06-20,Kepri,0.0
2023-06-21,Kepri,0.0
2023-06-22,Kepri,0.7
2023-06-23,Kepri,0.0
2023-06-24,Kepri,0.0
2023-06-25,Kepri,2.1
2023-06-26,Kepri,3.8
2023-06-27,Kepri,0.0
2023-06-28,Kepri,3.6
2023-06-29,Kepri,8.1
2023-06-30,Kepri,0.0
2023-07-01,Kepri,0.0
2023-07-02,Kepri,0.0
2023-07-03,Kepri,0.0
2023-07-04,Kepri,1.3
2023-07-05,Kepri,0.0
2023-07-06,Kepri,0.0
2023-07-07,Kepri,0.0
2023-07-08,Kepri,0.0
2023-07-09,Kepri,0.0
2023-07-10,Kepri,0.0
2023-07-11,Kepri,1.5
2023-07-12,Kepri,2.4
2023-07-13,Kepri,0.0
2023-07-14,Kepri,6.0
2023-07-15,Kepri,2.1
2023-07-16,Kepri,3.7
2023-07-17,Kepri,3.5
2023-07-18,Kepri,0.0
2023-07-19,Kepri,0.0
2023-07-20,Kepri,4.4
2023-07-21,Kepri,0.0
2023-07-22,Kepri,0.0
2023-07-23,Kepri,0.0
2023-07-24,Kepri,7.3
2023-07-25,Kepri,0.0
2023-07-26,Kepri,0.0
2023-07-27,Kepri,3.1
2023-07-28,Kepri,0.0
2023-07-29,Kepri,0.0
2023-07-30,Kepri,0.0
2023-07-31,Kepri,2.0
2023-08-01,Kepri,0.0
2023-08-02,Kepri,0.0
2023-08-03,Kepri,0.0
2023-08-04,Kepri,4.3
2023-08-05,Kepri,0.0
2023-08-06,Kepri,0.0
2023-08-07,Kepri,1.8
2023-08-08,Kepri,0.0
2023-08-09,Kepri,3.9
2023-08-10,Kepri,0.0
2023-08-11,Kepri,6.1
2023-08-12,Kepri,7.6
2023-08-13,Kepri,0.0
2023-08-14,Kepri,0.9
2023-08-15,Kepri,0.0
2023-08-16,Kepri,0.0
2023-08-17,Kepri,0.3
2023-08-18,Kepri,3.7
2023-08-19,Kepri,0.0
2023-08-20,Kepri,0.0
2023-08-21,Kepri,0.0
2023-08-22,Kepri,0.3
2023-08-23,Kepri,0.0
2023-08-24,Kepri,0.0
2023-08-25,Kepri,1.9
2023-08-26,Kepri,0.0
2023-08-27,Kepri,0.0
2023-08-28,Kepri,1.4
2023-08-29,Kepri,1.2
2023-08-30,Kepri,0.0
2023-08-31,Kepri,3.6
2023-09-01,Kepri,0.0
2023-09-02,Kepri,2.7
2023-09-03,Kepri,0.0
2023-09-04,Kepri,3.8
2023-09-05,Kepri,6.4
2023-09-06,Kepri,0.0
2023-09-07,Kepri,0.0
2023-09-08,Kepri,6.6
2023-09-09,Kepri,0.0
2023-09-10,Kepri,0.0
2023-09-11,Kepri,0.0
2023-09-12,Kepri,2.3
2023-09-13,Kepri,0.0
2023-09-14,Kepri,0.0
2023-09-15,Kepri,0.0
2023-09-16,Kepri,2.5
2023-09-17,Kepri,0.0
2023-09-18,Kepri,7.1
2023-09-19,Kepri,9.5
2023-09-20,Kepri,0.0
2023-09-21,Kepri,6.6
2023-09-22,Kepri,0.0
2023-09-23,Kepri,1.9
2023-09-24,Kepri,0.0
2023-09-25,Kepri,0.0
2023-09-26,Kepri,0.0
2023-09-27,Kepri,0.0
2023-09-28,Kepri,0.0
2023-09-29,Kepri,0.0
2023-09-30,Kepri,1.2
2023-10-01,Kepri,0.0
2023-10-02,Kepri,6.7
2023-10-03,Kepri,0.0
2023-10-04,Kepri,7.7
2023-10-05,Kepri,5.8
2023-10-06,Kepri,0.0
2023-10-07,Kepri,0.0
2023-10-08,Kepri,8.3
2023-10-09,Kepri,0.0
2023-10-10,Kepri,7.7
2023-10-11,Kepri,11.2
2023-10-12,Kepri,8.4
2023-10-13,Kepri,6.0
2023-10-14,Kepri,4.3
2023-10-15,Kepri,5.7
2023-10-16,Kepri,6.1
2023-10-17,Kepri,8.5
2023-10-18,Kepri,11.8
2023-10-19,Kepri,8.4
2023-10-20,Kepri,6.5
2023-10-21,Kepri,8.7
2023-10-22,Kepri,0.0
2023-10-23,Kepri,6.1
2023-10-24,Kepri,7.7
2023-10-25,Kepri,6.9
2023-10-26,Kepri,0.0
2023-10-27,Kepri,0.0
2023-10-28,Kepri,2.2
2023-10-29,Kepri,0.0
2023-10-30,Kepri,0.0
2023-10-31,Kepri,0.0
2023-11-01,Kepri,0.0
2023-11-02,Kepri,9.7
2023-11-03,Kepri,0.0
2023-11-04,Kepri,8.9
2023-11-05,Kepri,7.0
2023-11-06,Kepri,9.6
2023-11-07,Kepri,10.6
2023-11-08,Kepri,0.0
2023-11-09,Kepri,0.0
2023-11-10,Kepri,9.4
2023-11-11,Kepri,0.0
2023-11-12,Kepri,11.6
2023-11-13,Kepri,0.0
2023-11-14,Kepri,0.0
2023-11-15,Kepri,0.0
2023-11-16,Kepri,11.8
2023-11-17,Kepri,7.0
2023-11-18,Kepri,10.9
2023-11-19,Kepri,0.0
2023-11-20,Kepri,0.0
2023-11-21,Kepri,11.6
2023-11-22,Kepri,0.0
2023-11-23,Kepri,0.0
2023-11-24,Kepri,0.0
2023-11-25,Kepri,11.2
2023-11-26,Kepri,16.6
2023-11-27,Kepri,19.1
2023-11-28,Kepri,16.2
2023-11-29,Kepri,0.0
2023-11-30,Kepri,13.8
2023-12-01,Kepri,11.8
2023-12-02,Kepri,10.1
2023-12-03,Kepri,0.0
2023-12-04,Kepri,14.3
2023-12-05,Kepri,0.0
2023-12-06,Kepri,12.6
2023-12-07,Kepri,13.5
2023-12-08,Kepri,15.0
2023-12-09,Kepri,0.0
2023-12-10,Kepri,0.0
2023-12-11,Kepri,0.0
2023-12-12,Kepri,10.3
2023-12-13,Kepri,12.5
2023-12-14,Kepri,0.0
2023-12-15,Kepri,10.4
2023-12-16,Kepri,8.3
2023-12-17,Kepri,5.3
2023-12-18,Kepri,7.4
2023-12-19,Kepri,0.0
2023-12-20,Kepri,0.0
2023-12-21,Kepri,10.1
2023-12-22,Kepri,5.2
2023-12-23,Kepri,4.7
2023-12-24,Kepri,0.0
2023-12-25,Kepri,0.0
2023-12-26,Kepri,0.0
2023-12-27,Kepri,0.0
2023-12-28,Kepri,10.5
2023-12-29,Kepri,0.0
2023-12-30,Kepri,15.6
2023-12-31,Kepri,0.0
2024-01-01,Kepri,15.4
2024-01-02,Kepri,11.0
2024-01-03,Kepri,9.7
2024-01-04,Kepri,12.7
2024-01-05,Kepri,0.0
2024-01-06,Kepri,3.4
2024-01-07,Kepri,0.0
2024-01-08,Kepri,0.0
2024-01-09,Kepri,0.0
2024-01-10,Kepri,7.2
2024-01-11,Kepri,0.0
2024-01-12,Kepri,13.7
2024-01-13,Kepri,9.8
2024-01-14,Kepri,9.7
2024-01-15,Kepri,9.0
2024-01-16,Kepri,13.6
2024-01-17,Kepri,14.6
2024-01-18,Kepri,12.4
2024-01-19,Kepri,0.0
2024-01-20,Kepri,9.2
2024-01-21,Kepri,0.0
2024-01-22,Kepri,12.8
2024-01-23,Kepri,0.0
2024-01-24,Kepri,13.3
2024-01-25,Kepri,0.0
2024-01-26,Kepri,0.0
2024-01-27,Kepri,0.0
2024-01-28,Kepri,0.0
2024-01-29,Kepri,12.4
2024-01-30,Kepri,0.0
2024-01-31,Kepri,0.0
2024-02-01,Kepri,13.1
2024-02-02,Kepri,0.0
2024-02-03,Kepri,0.0
2024-02-04,Kepri,15.6
2024-02-05,Kepri,0.0
2024-02-06,Kepri,0.0
2024-02-07,Kepri,0.0
2024-02-08,Kepri,13.4
2024-02-09,Kepri,0.0
2024-02-10,Kepri,0.0
2024-02-11,Kepri,9.4
2024-02-12,Kepri,14.1
2024-02-13,Kepri,11.2
2024-02-14,Kepri,0.0
2024-02-15,Kepri,11.2
2024-02-16,Kepri,16.5
2024-02-17,Kepri,15.3
2024-02-18,Kepri,16.6
2024-02-19,Kepri,0.0
2024-02-20,Kepri,0.0
2024-02-21,Kepri,0.0
2024-02-22,Kepri,0.0
2024-02-23,Kepri,9.1
2024-02-24,Kepri,7.3
2024-02-25,Kepri,2.8
2024-02-26,Kepri,12.3
2024-02-27,Kepri,0.0
2024-02-28,Kepri,0.0
2024-02-29,Kepri,0.0
2024-03-01,Kepri,7.5
2024-03-02,Kepri,9.0
2024-03-03,Kepri,7.7
2024-03-04,Kepri,0.0
2024-03-05,Kepri,0.0
2024-03-06,Kepri,14.3
2024-03-07,Kepri,0.0
2024-03-08,Kepri,4.0
2024-03-09,Kepri,6.7
2024-03-10,Kepri,4.0
2024-03-11,Kepri,0.0
2024-03-12,Kepri,0.0
2024-03-13,Kepri,7.6
2024-03-14,Kepri,6.2
2024-03-15,Kepri,6.1
2024-03-16,Kepri,0.0
2024-03-17,Kepri,5.4
2024-03-18,Kepri,6.4
2024-03-19,Kepri,0.0
2024-03-20,Kepri,4.8
2024-03-21,Kepri,8.4
2024-03-22,Kepri,0.0
2024-03-23,Kepri,0.0
2024-03-24,Kepri,0.0
2024-03-25,Kepri,0.0
2024-03-26,Kepri,5.8
2024-03-27,Kepri,0.0
2024-03-28,Kepri,7.5
2024-03-29,Kepri,0.0
2024-03-30,Kepri,4.1
2024-03-31,Kepri,12.2
2024-04-01,Kepri,9.0
2024-04-02,Kepri,0.0
2024-04-03,Kepri,12.1
2024-04-04,Kepri,12.4
2024-04-05,Kepri,11.1
2024-04-06,Kepri,0.0
2024-04-07,Kepri,12.0
2024-04-08,Kepri,0.0
2024-04-09,Kepri,7.0
2024-04-10,Kepri,0.0
2024-04-11,Kepri,6.4
2024-04-12,Kepri,5.0
2024-04-13,Kepri,7.4
2024-04-14,Kepri,7.5
2024-04-15,Kepri,4.0
2024-04-16,Kepri,0.0
2024-04-17,Kepri,10.5
2024-04-18,Kepri,6.8
2024-04-19,Kepri,7.3
2024-04-20,Kepri,2.9
2024-04-21,Kepri,0.0
2024-04-22,Kepri,1.3
2024-04-23,Kepri,0.0
2024-04-24,Kepri,4.1
2024-04-25,Kepri,6.1
2024-04-26,Kepri,10.2
2024-04-27,Kepri,0.0
2024-04-28,Kepri,0.0
2024-04-29,Kepri,0.0
2024-04-30,Kepri,10.0
2024-05-01,Kepri,0.0
2024-05-02,Kepri,0.0
2024-05-03,Kepri,4.1
2024-05-04,Kepri,5.0
2024-05-05,Kepri,6.1
2024-05-06,Kepri,6.4
2024-05-07,Kepri,6.4
2024-05-08,Kepri,12.7
2024-05-09,Kepri,8.7
2024-05-10,Kepri,4.8
2024-05-11,Kepri,6.4
2024-05-12,Kepri,0.0
2024-05-13,Kepri,0.0
2024-05-14,Kepri,3.4
2024-05-15,Kepri,0.0
2024-05-16,Kepri,0.0
2024-05-17,Kepri,6.4
2024-05-18,Kepri,4.5
2024-05-19,Kepri,0.0
2024-05-20,Kepri,0.0
2024-05-21,Kepri,0.0
2024-05-22,Kepri,0.0
2024-05-23,Kepri,0.0
2024-05-24,Kepri,6.5
2024-05-25,Kepri,5.6
2024-05-26,Kepri,0.1
2024-05-27,Kepri,3.5
2024-05-28,Kepri,0.0
2024-05-29,Kepri,0.0
2024-05-30,Kepri,4.9
2024-05-31,Kepri,0.0
2024-06-01,Kepri,1.0
2024-06-02,Kepri,0.0
2024-06-03,Kepri,0.0
2024-06-04,Kepri,0.0
2024-06-05,Kepri,0.0
2024-06-06,Kepri,2.9
2024-06-07,Kepri,6.2
2024-06-08,Kepri,2.5
2024-06-09,Kepri,0.0
2024-06-10,Kepri,2.0
2024-06-11,Kepri,3.1
2024-06-12,Kepri,0.0
2024-06-13,Kepri,0.0
2024-06-14,Kepri,0.0
2024-06-15,Kepri,4.0
2024-06-16,Kepri,0.0
2024-06-17,Kepri,1.8
2024-06-18,Kepri,2.4
2024-06-19,Kepri,0.0
2024-06-20,Kepri,0.0
2024-06-21,Kepri,0.0
2024-06-22,Kepri,9.2
2024-06-23,Kepri,9.4
2024-06-24,Kepri,0.0
2024-06-25,Kepri,0.0
2024-06-26,Kepri,0.0
2024-06-27,Kepri,2.7
2024-06-28,Kepri,0.0
2024-06-29,Kepri,6.2
2024-06-30,Kepri,0.0
2024-07-01,Kepri,3.2
2024-07-02,Kepri,0.9
2024-07-03,Kepri,0.0
2024-07-04,Kepri,5.0
2024-07-05,Kepri,0.0
2024-07-06,Kepri,5.1
2024-07-07,Kepri,3.8
2024-07-08,Kepri,9.4
2024-07-09,Kepri,0.0
2024-07-10,Kepri,5.1
2024-07-11,Kepri,0.0
2024-07-12,Kepri,5.1
2024-07-13,Kepri,2.8
2024-07-14,Kepri,3.2
2024-07-15,Kepri,0.0
2024-07-16,Kepri,0.0
2024-07-17,Kepri,0.0
2024-07-18,Kepri,0.0
2024-07-19,Kepri,2.0
2024-07-20,Kepri,0.0
2024-07-21,Kepri,0.0
2024-07-22,Kepri,0.0
2024-07-23,Kepri,0.0
2024-07-24,Kepri,0.0
2024-07-25,Kepri,8.5
2024-07-26,Kepri,5.0
2024-07-27,Kepri,0.0
2024-07-28,Kepri,2.5
2024-07-29,Kepri,3.6
2024-07-30,Kepri,6.0
2024-07-31,Kepri,4.8
2024-08-01,Kepri,3.5
2024-08-02,Kepri,6.1
2024-08-03,Kepri,0.6
2024-08-04,Kepri,0.0
2024-08-05,Kepri,4.5
2024-08-06,Kepri,5.4
2024-08-07,Kepri,5.9
2024-08-08,Kepri,5.2
2024-08-09,Kepri,3.1
2024-08-10,Kepri,0.0
2024-08-11,Kepri,3.7
2024-08-12,Kepri,0.0
2024-08-13,Kepri,0.0
2024-08-14,Kepri,0.0
2024-08-15,Kepri,4.8
2024-08-16,Kepri,0.3
2024-08-17,Kepri,10.0
2024-08-18,Kepri,0.0
2024-08-19,Kepri,8.0
2024-08-20,Kepri,5.3
2024-08-21,Kepri,6.7
2024-08-22,Kepri,4.6
2024-08-23,Kepri,5.1
2024-08-24,Kepri,0.0
2024-08-25,Kepri,2.0
2024-08-26,Kepri,0.0
2024-08-27,Kepri,0.0
2024-08-28,Kepri,0.0
2024-08-29,Kepri,0.0
2024-08-30,Kepri,0.0
2024-08-31,Kepri,4.7
2024-09-01,Kepri,3.2
2024-09-02,Kepri,4.8
2024-09-03,Kepri,0.0
2024-09-04,Kepri,7.2
2024-09-05,Kepri,0.0
2024-09-06,Kepri,0.0
2024-09-07,Kepri,8.9
2024-09-08,Kepri,0.0
2024-09-09,Kepri,0.6
2024-09-10,Kepri,0.0
2024-09-11,Kepri,0.0
2024-09-12,Kepri,7.1
2024-09-13,Kepri,5.8
2024-09-14,Kepri,0.0
2024-09-15,Kepri,4.2
2024-09-16,Kepri,0.0
2024-09-17,Kepri,2.8
2024-09-18,Kepri,6.3
2024-09-19,Kepri,0.0
2024-09-20,Kepri,0.0
2024-09-21,Kepri,5.0
2024-09-22,Kepri,0.0
2024-09-23,Kepri,0.0
2024-09-24,Kepri,1.7
2024-09-25,Kepri,6.0
2024-09-26,Kepri,6.8
2024-09-27,Kepri,4.2
2024-09-28,Kepri,4.9
2024-09-29,Kepri,0.0
2024-09-30,Kepri,0.2
2024-10-01,Kepri,0.0
2024-10-02,Kepri,3.6
2024-10-03,Kepri,5.8
2024-10-04,Kepri,4.9
2024-10-05,Kepri,0.0
2024-10-06,Kepri,4.8
2024-10-07,Kepri,0.0
2024-10-08,Kepri,6.4
2024-10-09,Kepri,5.4
2024-10-10,Kepri,10.8
2024-10-11,Kepri,0.0
2024-10-12,Kepri,0.0
2024-10-13,Kepri,0.0
2024-10-14,Kepri,2.6
2024-10-15,Kepri,0.0
2024-10-16,Kepri,0.0
2024-10-17,Kepri,3.5
2024-10-18,Kepri,5.0
2024-10-19,Kepri,9.4
2024-10-20,Kepri,11.1
2024-10-21,Kepri,12.5
2024-10-22,Kepri,12.4
2024-10-23,Kepri,7.9
2024-10-24,Kepri,0.0
2024-10-25,Kepri,0.0
2024-10-26,Kepri,4.4
2024-10-27,Kepri,1.3
2024-10-28,Kepri,1.5
2024-10-29,Kepri,1.6
2024-10-30,Kepri,0.0
2024-10-31,Kepri,3.8
2024-11-01,Kepri,8.3
2024-11-02,Kepri,12.5
2024-11-03,Kepri,0.0
2024-11-04,Kepri,6.2
2024-11-05,Kepri,0.0
2024-11-06,Kepri,6.0
2024-11-07,Kepri,0.0
2024-11-08,Kepri,6.5
2024-11-09,Kepri,0.0
2024-11-10,Kepri,6.5
2024-11-11,Kepri,2.3
2024-11-12,Kepri,7.8
2024-11-13,Kepri,0.0
2024-11-14,Kepri,0.0
2024-11-15,Kepri,0.0
2024-11-16,Kepri,0.0
2024-11-17,Kepri,11.0
2024-11-18,Kepri,0.0
2024-11-19,Kepri,9.0
2024-11-20,Kepri,0.0
2024-11-21,Kepri,0.0
2024-11-22,Kepri,0.0
2024-11-23,Kepri,7.5
2024-11-24,Kepri,11.9
2024-11-25,Kepri,0.0
2024-11-26,Kepri,9.8
2024-11-27,Kepri,11.0
2024-11-28,Kepri,12.7
2024-11-29,Kepri,0.0
2024-11-30,Kepri,0.0
2024-12-01,Kepri,0.0
2024-12-02,Kepri,0.0
2024-12-03,Kepri,9.7
2024-12-04,Kepri,0.0
2024-12-05,Kepri,11.3
2024-12-06,Kepri,0.0
2024-12-07,Kepri,11.7
