date,route_id,trips,seats_available,tickets_sold,load_factor,cancelled
2022-11-19,R14,0,0,0.0,0.0,1
2022-11-20,R14,0,0,0.0,0.0,1
2022-11-21,R14,0,0,0.0,0.0,1
2022-11-22,R14,0,0,0.0,0.0,1
2022-11-23,R14,0,0,0.0,0.0,1
2022-11-24,R14,0,0,0.0,0.0,1
2022-11-25,R14,0,0,0.0,0.0,1
2022-11-26,R14,0,0,0.0,0.0,1
2022-11-27,R14,0,0,0.0,0.0,1
2022-11-28,R14,0,0,0.0,0.0,1
2022-11-29,R14,0,0,0.0,0.0,1
2022-11-30,R14,0,0,0.0,0.0,1
2022-12-01,R14,0,0,0.0,0.0,1
2022-12-02,R14,0,0,0.0,0.0,1
2022-12-03,R14,0,0,0.0,0.0,1
2022-12-04,R14,0,0,0.0,0.0,1
2022-12-05,R14,0,0,0.0,0.0,1
2022-12-06,R14,0,0,0.0,0.0,1
2022-12-07,R14,0,0,0.0,0.0,1
2022-12-08,R14,0,0,0.0,0.0,0
2022-12-09,R14,0,0,0.0,0.0,1
2022-12-10,R14,0,0,0.0,0.0,1
2022-12-11,R14,0,0,0.0,0.0,1
2022-12-12,R14,0,0,0.0,0.0,1
2022-12-13,R14,0,0,0.0,0.0,1
2022-12-14,R14,0,0,0.0,0.0,1
2022-12-15,R14,0,0,0.0,0.0,1
2022-12-16,R14,0,0,0.0,0.0,1
2022-12-17,R14,1,169,89.0,0.525,0
2022-12-18,R14,0,0,0.0,0.0,1
2022-12-19,R14,0,0,0.0,0.0,1
2022-12-20,R14,0,0,0.0,0.0,1
2022-12-21,R14,0,0,0.0,0.0,1
2022-12-22,R14,0,0,0.0,0.0,1
2022-12-23,R14,0,0,0.0,0.0,1
2022-12-24,R14,0,0,0.0,0.0,1
2022-12-25,R14,0,0,0.0,0.0,1
2022-12-26,R14,0,0,0.0,0.0,1
2022-12-27,R14,0,0,0.0,0.0,1
2022-12-28,R14,0,0,0.0,0.0,1
2022-12-29,R14,0,0,0.0,0.0,1
2022-12-30,R14,0,0,0.0,0.0,1
2022-12-31,R14,0,0,0.0,0.0,1
2023-01-01,R14,0,0,0.0,0.0,1
2023-01-02,R14,0,0,0.0,0.0,1
2023-01-03,R14,0,0,0.0,0.0,1
2023-01-04,R14,0,0,0.0,0.0,1
2023-01-05,R14,0,0,0.0,0.0,1
2023-01-06,R14,0,0,0.0,0.0,1
2023-01-07,R14,0,0,0.0,0.0,1
2023-01-08,R14,1,169,93.0,0.55,0
2023-01-09,R14,0,0,0.0,0.0,1
2023-01-10,R14,0,0,0.0,0.0,1
2023-01-11,R14,0,0,0.0,0.0,1
2023-01-12,R14,0,0,0.0,0.0,1
2023-01-13,R14,0,0,0.0,0.0,1
2023-01-14,R14,0,0,0.0,0.0,1
2023-01-15,R14,0,0,0.0,0.0,1
2023-01-16,R14,0,0,0.0,0.0,1
2023-01-17,R14,0,0,0.0,0.0,1
2023-01-18,R14,0,0,0.0,0.0,1
2023-01-19,R14,0,0,0.0,0.0,1
2023-01-20,R14,0,0,0.0,0.0,1
2023-01-21,R14,0,0,0.0,0.0,1
2023-01-22,R14,0,0,0.0,0.0,1
2023-01-23,R14,0,0,0.0,0.0,1
2023-01-24,R14,0,0,0.0,0.0,1
2023-01-25,R14,0,0,0.0,0.0,1
2023-01-26,R14,0,0,0.0,0.0,1
2023-01-27,R14,0,0,0.0,0.0,1
2023-01-28,R14,0,0,0.0,0.0,1
2023-01-29,R14,0,0,0.0,0.0,1
2023-01-30,R14,0,0,0.0,0.0,1
2023-01-31,R14,0,0,0.0,0.0,1
2023-02-01,R14,0,0,0.0,0.0,1
2023-02-02,R14,0,0,0.0,0.0,1
2023-02-03,R14,0,0,0.0,0.0,1
2023-02-04,R14,0,0,0.0,0.0,1
2023-02-05,R14,0,0,0.0,0.0,1
2023-02-06,R14,0,0,0.0,0.0,1
2023-02-07,R14,0,0,0.0,0.0,1
2023-02-08,R14,0,0,0.0,0.0,1
2023-02-09,R14,0,0,0.0,0.0,1
2023-02-10,R14,0,0,0.0,0.0,1
2023-02-11,R14,0,0,0.0,0.0,1
2023-02-12,R14,0,0,0.0,0.0,1
2023-02-13,R14,0,0,0.0,0.0,1
2023-02-14,R14,0,0,0.0,0.0,1
2023-02-15,R14,0,0,0.0,0.0,1
2023-02-16,R14,0,0,0.0,0.0,1
2023-02-17,R14,0,0,0.0,0.0,1
2023-02-18,R14,0,0,0.0,0.0,1
2023-02-19,R14,0,0,0.0,0.0,1
2023-02-20,R14,0,0,0.0,0.0,1
2023-02-21,R14,0,0,0.0,0.0,1
2023-02-22,R14,0,0,0.0,0.0,1
2023-02-23,R14,0,0,0.0,0.0,1
2023-02-24,R14,0,0,0.0,0.0,1
2023-02-25,R14,0,0,0.0,0.0,1
2023-02-26,R14,0,0,0.0,0.0,1
2023-02-27,R14,0,0,0.0,0.0,1
2023-02-28,R14,0,0,0.0,0.0,1
2023-03-01,R14,0,0,0.0,0.0,1
2023-03-02,R14,0,0,0.0,0.0,1
2023-03-03,R14,0,0,0.0,0.0,1
2023-03-04,R14,0,0,0.0,0.0,1
2023-03-05,R14,0,0,0.0,0.0,1
2023-03-06,R14,0,0,0.0,0.0,1
2023-03-07,R14,0,0,0.0,0.0,1
2023-03-08,R14,0,0,0.0,0.0,1
2023-03-09,R14,0,0,0.0,0.0,0
2023-03-10,R14,1,169,76.0,0.451,0
2023-03-11,R14,0,0,0.0,0.0,0
2023-03-12,R14,1,169,83.0,0.489,0
2023-03-13,R14,0,0,0.0,0.0,0
2023-03-14,R14,0,0,0.0,0.0,1
2023-03-15,R14,0,0,0.0,0.0,0
2023-03-16,R14,1,169,,,0
2023-03-17,R14,0,0,0.0,0.0,0
2023-03-18,R14,1,169,81.0,0.478,0
2023-03-19,R14,0,0,0.0,0.0,1
2023-03-20,R14,0,0,0.0,0.0,1
2023-03-21,R14,0,0,0.0,0.0,1
2023-03-22,R14,0,0,0.0,0.0,1
2023-03-23,R14,0,0,0.0,0.0,1
2023-03-24,R14,0,0,0.0,0.0,1
2023-03-25,R14,0,0,0.0,0.0,1
2023-03-26,R14,0,0,0.0,0.0,1
2023-03-27,R14,0,0,0.0,0.0,1
2023-03-28,R14,0,0,0.0,0.0,1
2023-03-29,R14,0,0,0.0,0.0,1
2023-03-30,R14,0,0,0.0,0.0,1
2023-03-31,R14,0,0,0.0,0.0,1
2023-04-01,R14,0,0,0.0,0.0,1
2023-04-02,R14,0,0,0.0,0.0,1
2023-04-03,R14,0,0,0.0,0.0,1
2023-04-04,R14,0,0,0.0,0.0,1
2023-04-05,R14,0,0,0.0,0.0,1
2023-04-06,R14,0,0,0.0,0.0,1
2023-04-07,R14,0,0,0.0,0.0,1
2023-04-08,R14,0,0,0.0,0.0,1
2023-04-09,R14,0,0,0.0,0.0,1
2023-04-10,R14,0,0,0.0,0.0,1
2023-04-11,R14,0,0,0.0,0.0,1
2023-04-12,R14,0,0,0.0,0.0,1
2023-04-13,R14,0,0,0.0,0.0,1
2023-04-14,R14,0,0,0.0,0.0,1
2023-04-15,R14,0,0,0.0,0.0,1
2023-04-16,R14,0,0,0.0,0.0,1
2023-04-17,R14,0,0,0.0,0.0,0
2023-04-18,R14,0,0,0.0,0.0,1
2023-04-19,R14,0,0,0.0,0.0,1
2023-04-20,R14,0,0,0.0,0.0,0
2023-04-21,R14,1,169,,,0
2023-04-22,R14,0,0,0.0,0.0,0
2023-04-23,R14,0,0,0.0,0.0,0
2023-04-24,R14,0,0,0.0,0.0,0
2023-04-25,R14,1,169,,,0
2023-04-26,R14,0,0,0.0,0.0,0
2023-04-27,R14,0,0,0.0,0.0,0
2023-04-28,R14,1,169,96.0,0.568,0
2023-04-29,R14,0,0,0.0,0.0,0
2023-04-30,R14,1,169,107.0,0.634,0
2023-05-01,R14,1,169,91.0,0.538,0
2023-05-02,R14,0,0,0.0,0.0,0
2023-05-03,R14,0,0,0.0,0.0,0
2023-05-04,R14,1,169,91.0,0.54,0
2023-05-05,R14,0,0,0.0,0.0,0
2023-05-06,R14,1,169,90.0,0.534,0
2023-05-07,R14,0,0,0.0,0.0,0
2023-05-08,R14,0,0,0.0,0.0,0
2023-05-09,R14,1,169,89.0,0.525,0
2023-05-10,R14,1,169,92.0,0.547,0
2023-05-11,R14,0,0,0.0,0.0,0
2023-05-12,R14,0,0,0.0,0.0,1
2023-05-13,R14,0,0,0.0,0.0,0
2023-05-14,R14,0,0,0.0,0.0,0
2023-05-15,R14,0,0,0.0,0.0,0
2023-05-16,R14,0,0,0.0,0.0,0
2023-05-17,R14,0,0,0.0,0.0,0
2023-05-18,R14,0,0,0.0,0.0,0
2023-05-19,R14,1,169,102.0,0.602,0
2023-05-20,R14,0,0,0.0,0.0,0
2023-05-21,R14,0,0,0.0,0.0,0
2023-05-22,R14,0,0,0.0,0.0,0
2023-05-23,R14,1,169,94.0,0.558,0
2023-05-24,R14,0,0,0.0,0.0,0
2023-05-25,R14,0,0,0.0,0.0,0
2023-05-26,R14,0,0,0.0,0.0,0
2023-05-27,R14,1,169,92.0,0.542,0
2023-05-28,R14,0,0,0.0,0.0,0
2023-05-29,R14,1,169,86.0,0.511,0
2023-05-30,R14,1,169,83.0,0.494,0
2023-05-31,R14,0,0,0.0,0.0,0
2023-06-01,R14,1,169,91.0,0.538,0
2023-06-02,R14,0,0,0.0,0.0,0
2023-06-03,R14,0,0,0.0,0.0,0
2023-06-04,R14,0,0,0.0,0.0,0
2023-06-05,R14,1,169,85.0,0.502,0
2023-06-06,R14,1,169,78.0,0.459,0
2023-06-07,R14,1,169,109.0,0.647,0
2023-06-08,R14,0,0,0.0,0.0,0
2023-06-09,R14,1,169,85.0,0.505,0
2023-06-10,R14,1,169,113.0,0.668,0
2023-06-11,R14,1,169,96.0,0.567,0
2023-06-12,R14,0,0,0.0,0.0,0
2023-06-13,R14,0,0,0.0,0.0,0
2023-06-14,R14,0,0,0.0,0.0,0
2023-06-15,R14,1,169,91.0,0.541,0
2023-06-16,R14,1,169,108.0,0.637,0
2023-06-17,R14,0,0,0.0,0.0,0
2023-06-18,R14,0,0,0.0,0.0,0
2023-06-19,R14,0,0,0.0,0.0,0
2023-06-20,R14,1,169,92.0,0.542,0
2023-06-21,R14,0,0,0.0,0.0,0
2023-06-22,R14,1,169,71.0,0.42,0
2023-06-23,R14,1,169,101.0,0.595,0
2023-06-24,R14,1,169,111.0,0.655,0
2023-06-25,R14,1,169,117.0,0.69,0
2023-06-26,R14,0,0,0.0,0.0,0
2023-06-27,R14,1,169,88.0,0.522,0
2023-06-28,R14,1,169,104.0,0.618,0
2023-06-29,R14,1,169,105.0,0.623,0
2023-06-30,R14,0,0,0.0,0.0,0
2023-07-01,R14,1,169,103.0,0.612,0
2023-07-02,R14,0,0,0.0,0.0,0
2023-07-03,R14,1,169,102.0,0.602,0
2023-07-04,R14,0,0,0.0,0.0,0
2023-07-05,R14,0,0,0.0,0.0,0
2023-07-06,R14,0,0,0.0,0.0,0
2023-07-07,R14,1,169,114.0,0.675,0
2023-07-08,R14,0,0,0.0,0.0,0
2023-07-09,R14,0,0,0.0,0.0,0
2023-07-10,R14,0,0,0.0,0.0,0
2023-07-11,R14,0,0,0.0,0.0,0
2023-07-12,R14,0,0,0.0,0.0,0
2023-07-13,R14,0,0,0.0,0.0,0
2023-07-14,R14,0,0,0.0,0.0,0
2023-07-15,R14,0,0,0.0,0.0,0
2023-07-16,R14,0,0,0.0,0.0,0
2023-07-17,R14,1,169,76.0,0.45,0
2023-07-18,R14,1,169,92.0,0.546,0
2023-07-19,R14,1,169,96.0,0.57,0
2023-07-20,R14,1,169,79.0,0.467,0
2023-07-21,R14,0,0,0.0,0.0,0
2023-07-22,R14,1,169,111.0,0.657,0
2023-07-23,R14,1,169,89.0,0.53,0
2023-07-24,R14,1,169,70.0,0.414,0
2023-07-25,R14,0,0,0.0,0.0,0
2023-07-26,R14,0,0,0.0,0.0,0
2023-07-27,R14,0,0,0.0,0.0,0
2023-07-28,R14,1,169,111.0,0.654,0
2023-07-29,R14,0,0,0.0,0.0,0
2023-07-30,R14,1,169,104.0,0.616,0
2023-07-31,R14,0,0,0.0,0.0,0
2023-08-01,R14,1,169,81.0,0.481,0
2023-08-02,R14,0,0,0.0,0.0,0
2023-08-03,R14,0,0,0.0,0.0,0
2023-08-04,R14,0,0,0.0,0.0,0
2023-08-05,R14,0,0,0.0,0.0,0
2023-08-06,R14,1,169,90.0,0.533,0
2023-08-07,R14,1,169,103.0,0.609,0
2023-08-08,R14,0,0,0.0,0.0,0
2023-08-09,R14,1,169,88.0,0.521,0
2023-08-10,R14,0,0,0.0,0.0,0
2023-08-11,R14,0,0,0.0,0.0,0
2023-08-12,R14,0,0,0.0,0.0,0
2023-08-13,R14,0,0,0.0,0.0,0
2023-08-14,R14,0,0,0.0,0.0,0
2023-08-15,R14,1,169,84.0,0.5,0
2023-08-16,R14,0,0,0.0,0.0,0
2023-08-17,R14,0,0,0.0,0.0,0
2023-08-18,R14,1,169,101.0,0.6,0
2023-08-19,R14,0,0,0.0,0.0,0
2023-08-20,R14,0,0,0.0,0.0,0
2023-08-21,R14,0,0,0.0,0.0,0
2023-08-22,R14,0,0,0.0,0.0,1
2023-08-23,R14,0,0,0.0,0.0,0
2023-08-24,R14,0,0,0.0,0.0,0
2023-08-25,R14,0,0,0.0,0.0,0
2023-08-26,R14,1,169,91.0,0.54,0
2023-08-27,R14,1,169,94.0,0.555,0
2023-08-28,R14,0,0,0.0,0.0,0
2023-08-29,R14,1,169,66.0,0.393,0
2023-08-30,R14,1,169,82.0,0.488,0
2023-08-31,R14,0,0,0.0,0.0,0
2023-09-01,R14,1,169,102.0,0.604,0
2023-09-02,R14,1,169,96.0,0.569,0
2023-09-03,R14,1,169,106.0,0.626,0
2023-09-04,R14,0,0,0.0,0.0,0
2023-09-05,R14,1,169,93.0,0.552,0
2023-09-06,R14,1,169,86.0,0.511,0
2023-09-07,R14,0,0,0.0,0.0,0
2023-09-08,R14,0,0,0.0,0.0,0
2023-09-09,R14,0,0,0.0,0.0,0
2023-09-10,R14,1,169,120.0,0.711,0
2023-09-11,R14,0,0,0.0,0.0,0
2023-09-12,R14,0,0,0.0,0.0,0
2023-09-13,R14,0,0,0.0,0.0,0
2023-09-14,R14,1,169,86.0,0.507,0
2023-09-15,R14,0,0,0.0,0.0,0
2023-09-16,R14,0,0,0.0,0.0,0
2023-09-17,R14,0,0,0.0,0.0,0
2023-09-18,R14,1,169,78.0,0.462,0
2023-09-19,R14,0,0,0.0,0.0,0
2023-09-20,R14,0,0,0.0,0.0,0
2023-09-21,R14,0,0,0.0,0.0,0
2023-09-22,R14,1,169,102.0,0.604,0
2023-09-23,R14,0,0,0.0,0.0,0
2023-09-24,R14,0,0,0.0,0.0,0
2023-09-25,R14,0,0,0.0,0.0,0
2023-09-26,R14,0,0,0.0,0.0,0
2023-09-27,R14,0,0,0.0,0.0,0
2023-09-28,R14,1,169,88.0,0.519,0
2023-09-29,R14,1,169,101.0,0.597,0
2023-09-30,R14,1,169,116.0,0.688,0
2023-10-01,R14,1,169,84.0,0.495,0
2023-10-02,R14,1,169,89.0,0.525,0
2023-10-03,R14,0,0,0.0,0.0,1
2023-10-04,R14,0,0,0.0,0.0,0
2023-10-05,R14,0,0,0.0,0.0,0
2023-10-06,R14,1,169,65.0,0.385,0
2023-10-07,R14,0,0,0.0,0.0,0
2023-10-08,R14,0,0,0.0,0.0,0
2023-10-09,R14,0,0,0.0,0.0,0
2023-10-10,R14,1,169,81.0,0.48,0
2023-10-11,R14,0,0,0.0,0.0,0
2023-10-12,R14,0,0,0.0,0.0,0
2023-10-13,R14,0,0,0.0,0.0,1
2023-10-14,R14,0,0,0.0,0.0,1
2023-10-15,R14,0,0,0.0,0.0,1
2023-10-16,R14,0,0,0.0,0.0,1
2023-10-17,R14,0,0,0.0,0.0,1
2023-10-18,R14,0,0,0.0,0.0,1
2023-10-19,R14,1,169,76.0,0.447,0
2023-10-20,R14,0,0,0.0,0.0,1
2023-10-21,R14,0,0,0.0,0.0,1
2023-10-22,R14,0,0,0.0,0.0,1
2023-10-23,R14,0,0,0.0,0.0,1
2023-10-24,R14,0,0,0.0,0.0,0
2023-10-25,R14,0,0,0.0,0.0,1
2023-10-26,R14,0,0,0.0,0.0,1
2023-10-27,R14,0,0,0.0,0.0,1
2023-10-28,R14,0,0,0.0,0.0,1
2023-10-29,R14,0,0,0.0,0.0,1
2023-10-30,R14,0,0,0.0,0.0,1
2023-10-31,R14,0,0,0.0,0.0,1
2023-11-01,R14,0,0,0.0,0.0,1
2023-11-02,R14,0,0,0.0,0.0,1
2023-11-03,R14,0,0,0.0,0.0,1
2023-11-04,R14,0,0,0.0,0.0,1
2023-11-05,R14,0,0,0.0,0.0,1
2023-11-06,R14,0,0,0.0,0.0,1
2023-11-07,R14,0,0,0.0,0.0,1
2023-11-08,R14,0,0,0.0,0.0,1
2023-11-09,R14,0,0,0.0,0.0,0
2023-11-10,R14,0,0,0.0,0.0,1
2023-11-11,R14,0,0,0.0,0.0,1
2023-11-12,R14,0,0,0.0,0.0,1
2023-11-13,R14,0,0,0.0,0.0,1
2023-11-14,R14,0,0,0.0,0.0,1
2023-11-15,R14,0,0,0.0,0.0,1
2023-11-16,R14,0,0,0.0,0.0,1
2023-11-17,R14,0,0,0.0,0.0,1
2023-11-18,R14,0,0,0.0,0.0,1
2023-11-19,R14,0,0,0.0,0.0,1
2023-11-20,R14,1,169,74.0,0.435,0
2023-11-21,R14,1,169,69.0,0.407,0
2023-11-22,R14,1,169,68.0,0.405,0
2023-11-23,R14,0,0,0.0,0.0,1
2023-11-24,R14,0,0,0.0,0.0,0
2023-11-25,R14,1,169,91.0,0.539,0
2023-11-26,R14,0,0,0.0,0.0,1
2023-11-27,R14,0,0,0.0,0.0,1
2023-11-28,R14,0,0,0.0,0.0,1
2023-11-29,R14,0,0,0.0,0.0,1
2023-11-30,R14,0,0,0.0,0.0,1
2023-12-01,R14,0,0,0.0,0.0,1
2023-12-02,R14,0,0,0.0,0.0,1
2023-12-03,R14,0,0,0.0,0.0,1
2023-12-04,R14,0,0,0.0,0.0,1
2023-12-05,R14,0,0,0.0,0.0,1
2023-12-06,R14,0,0,0.0,0.0,1
2023-12-07,R14,0,0,0.0,0.0,1
2023-12-08,R14,0,0,0.0,0.0,1
2023-12-09,R14,0,0,0.0,0.0,1
2023-12-10,R14,0,0,0.0,0.0,1
2023-12-11,R14,0,0,0.0,0.0,1
2023-12-12,R14,0,0,0.0,0.0,1
2023-12-13,R14,0,0,0.0,0.0,1
2023-12-14,R14,0,0,0.0,0.0,1
2023-12-15,R14,0,0,0.0,0.0,1
2023-12-16,R14,0,0,0.0,0.0,1
2023-12-17,R14,0,0,0.0,0.0,1
2023-12-18,R14,0,0,0.0,0.0,1
2023-12-19,R14,0,0,0.0,0.0,1
2023-12-20,R14,0,0,0.0,0.0,1
2023-12-21,R14,0,0,0.0,0.0,1
2023-12-22,R14,0,0,0.0,0.0,1
2023-12-23,R14,0,0,0.0,0.0,1
2023-12-24,R14,0,0,0.0,0.0,1
2023-12-25,R14,0,0,0.0,0.0,1
2023-12-26,R14,0,0,0.0,0.0,1
2023-12-27,R14,0,0,0.0,0.0,1
2023-12-28,R14,0,0,0.0,0.0,1
2023-12-29,R14,0,0,0.0,0.0,1
2023-12-30,R14,0,0,0.0,0.0,1
2023-12-31,R14,0,0,0.0,0.0,1
2024-01-01,R14,0,0,0.0,0.0,1
2024-01-02,R14,0,0,0.0,0.0,1
2024-01-03,R14,0,0,0.0,0.0,1
2024-01-04,R14,0,0,0.0,0.0,1
2024-01-05,R14,0,0,0.0,0.0,1
2024-01-06,R14,0,0,0.0,0.0,1
2024-01-07,R14,0,0,0.0,0.0,1
2024-01-08,R14,0,0,0.0,0.0,1
2024-01-09,R14,0,0,0.0,0.0,1
2024-01-10,R14,0,0,0.0,0.0,1
2024-01-11,R14,0,0,0.0,0.0,1
2024-01-12,R14,0,0,0.0,0.0,1
2024-01-13,R14,0,0,0.0,0.0,1
2024-01-14,R14,0,0,0.0,0.0,1
2024-01-15,R14,0,0,0.0,0.0,1
2024-01-16,R14,0,0,0.0,0.0,1
2024-01-17,R14,0,0,0.0,0.0,1
2024-01-18,R14,0,0,0.0,0.0,1
2024-01-19,R14,1,169,84.0,0.5,0
2024-01-20,R14,0,0,0.0,0.0,0
2024-01-21,R14,0,0,0.0,0.0,0
2024-01-22,R14,0,0,0.0,0.0,0
2024-01-23,R14,0,0,0.0,0.0,1
2024-01-24,R14,0,0,0.0,0.0,1
2024-01-25,R14,0,0,0.0,0.0,0
2024-01-26,R14,0,0,0.0,0.0,1
2024-01-27,R14,0,0,0.0,0.0,1
2024-01-28,R14,0,0,0.0,0.0,1
2024-01-29,R14,0,0,0.0,0.0,1
2024-01-30,R14,0,0,0.0,0.0,1
2024-01-31,R14,0,0,0.0,0.0,1
2024-02-01,R14,0,0,0.0,0.0,1
2024-02-02,R14,0,0,0.0,0.0,1
2024-02-03,R14,0,0,0.0,0.0,1
2024-02-04,R14,0,0,0.0,0.0,1
2024-02-05,R14,0,0,0.0,0.0,1
2024-02-06,R14,0,0,0.0,0.0,1
2024-02-07,R14,0,0,0.0,0.0,1
2024-02-08,R14,0,0,0.0,0.0,1
2024-02-09,R14,0,0,0.0,0.0,1
2024-02-10,R14,0,0,0.0,0.0,0
2024-02-11,R14,0,0,0.0,0.0,1
2024-02-12,R14,0,0,0.0,0.0,1
2024-02-13,R14,0,0,0.0,0.0,1
2024-02-14,R14,0,0,0.0,0.0,1
2024-02-15,R14,0,0,0.0,0.0,0
2024-02-16,R14,0,0,0.0,0.0,1
2024-02-17,R14,0,0,0.0,0.0,1
2024-02-18,R14,0,0,0.0,0.0,1
2024-02-19,R14,0,0,0.0,0.0,1
2024-02-20,R14,1,169,66.0,0.389,0
2024-02-21,R14,0,0,0.0,0.0,0
2024-02-22,R14,1,169,82.0,0.486,0
2024-02-23,R14,0,0,0.0,0.0,0
2024-02-24,R14,0,0,0.0,0.0,0
2024-02-25,R14,1,169,99.0,0.583,0
2024-02-26,R14,0,0,0.0,0.0,1
2024-02-27,R14,0,0,0.0,0.0,1
2024-02-28,R14,1,169,80.0,0.472,0
2024-02-29,R14,0,0,0.0,0.0,0
2024-03-01,R14,0,0,0.0,0.0,1
2024-03-02,R14,0,0,0.0,0.0,1
2024-03-03,R14,0,0,0.0,0.0,1
2024-03-04,R14,0,0,0.0,0.0,1
2024-03-05,R14,0,0,0.0,0.0,1
2024-03-06,R14,0,0,0.0,0.0,1
2024-03-07,R14,0,0,0.0,0.0,1
2024-03-08,R14,0,0,0.0,0.0,1
2024-03-09,R14,0,0,0.0,0.0,1
2024-03-10,R14,0,0,0.0,0.0,1
2024-03-11,R14,0,0,0.0,0.0,1
2024-03-12,R14,0,0,0.0,0.0,1
2024-03-13,R14,0,0,0.0,0.0,1
2024-03-14,R14,0,0,0.0,0.0,1
2024-03-15,R14,0,0,0.0,0.0,1
2024-03-16,R14,0,0,0.0,0.0,0
2024-03-17,R14,0,0,0.0,0.0,1
2024-03-18,R14,0,0,0.0,0.0,1
2024-03-19,R14,0,0,0.0,0.0,0
2024-03-20,R14,0,0,0.0,0.0,1
2024-03-21,R14,0,0,0.0,0.0,1
2024-03-22,R14,0,0,0.0,0.0,1
2024-03-23,R14,0,0,0.0,0.0,1
2024-03-24,R14,0,0,0.0,0.0,1
2024-03-25,R14,0,0,0.0,0.0,1
2024-03-26,R14,0,0,0.0,0.0,1
2024-03-27,R14,0,0,0.0,0.0,1
2024-03-28,R14,0,0,0.0,0.0,1
2024-03-29,R14,0,0,0.0,0.0,1
2024-03-30,R14,0,0,0.0,0.0,1
2024-03-31,R14,0,0,0.0,0.0,0
2024-04-01,R14,1,169,92.0,0.542,0
2024-04-02,R14,0,0,0.0,0.0,0
2024-04-03,R14,1,169,143.0,0.845,0
2024-04-04,R14,1,169,136.0,0.803,0
2024-04-05,R14,0,0,0.0,0.0,0
2024-04-06,R14,0,0,0.0,0.0,1
2024-04-07,R14,0,0,0.0,0.0,1
2024-04-08,R14,0,0,0.0,0.0,1
2024-04-09,R14,0,0,0.0,0.0,1
2024-04-10,R14,1,169,130.0,0.77,0
2024-04-11,R14,0,0,0.0,0.0,0
2024-04-12,R14,1,169,163.0,0.963,0
2024-04-13,R14,1,169,135.0,0.798,0
2024-04-14,R14,0,0,0.0,0.0,0
2024-04-15,R14,0,0,0.0,0.0,0
2024-04-16,R14,0,0,0.0,0.0,0
2024-04-17,R14,0,0,0.0,0.0,0
2024-04-18,R14,0,0,0.0,0.0,1
2024-04-19,R14,0,0,0.0,0.0,0
2024-04-20,R14,0,0,0.0,0.0,0
2024-04-21,R14,1,169,120.0,0.708,0
2024-04-22,R14,0,0,0.0,0.0,0
2024-04-23,R14,0,0,0.0,0.0,1
2024-04-24,R14,0,0,0.0,0.0,1
2024-04-25,R14,1,169,79.0,0.466,0
2024-04-26,R14,0,0,0.0,0.0,1
2024-04-27,R14,0,0,0.0,0.0,1
2024-04-28,R14,0,0,0.0,0.0,1
2024-04-29,R14,1,169,75.0,0.445,0
2024-04-30,R14,0,0,0.0,0.0,1
2024-05-01,R14,0,0,0.0,0.0,0
2024-05-02,R14,0,0,0.0,0.0,0
2024-05-03,R14,1,169,104.0,0.618,0
2024-05-04,R14,0,0,0.0,0.0,0
2024-05-05,R14,1,169,109.0,0.642,0
2024-05-06,R14,1,169,97.0,0.572,0
2024-05-07,R14,0,0,0.0,0.0,0
2024-05-08,R14,0,0,0.0,0.0,0
2024-05-09,R14,0,0,0.0,0.0,0
2024-05-10,R14,1,169,100.0,0.592,0
2024-05-11,R14,0,0,0.0,0.0,1
2024-05-12,R14,0,0,0.0,0.0,1
2024-05-13,R14,1,169,91.0,0.537,0
2024-05-14,R14,0,0,0.0,0.0,0
2024-05-15,R14,1,169,91.0,0.541,0
2024-05-16,R14,1,169,81.0,0.482,0
2024-05-17,R14,1,169,100.0,0.589,0
2024-05-18,R14,0,0,0.0,0.0,0
2024-05-19,R14,0,0,0.0,0.0,0
2024-05-20,R14,0,0,0.0,0.0,0
2024-05-21,R14,0,0,0.0,0.0,0
2024-05-22,R14,0,0,0.0,0.0,0
2024-05-23,R14,0,0,0.0,0.0,0
2024-05-24,R14,0,0,0.0,0.0,0
2024-05-25,R14,0,0,0.0,0.0,0
2024-05-26,R14,0,0,0.0,0.0,0
2024-05-27,R14,1,169,82.0,0.484,0
2024-05-28,R14,1,169,74.0,0.44,0
2024-05-29,R14,1,169,79.0,0.465,0
2024-05-30,R14,1,169,88.0,0.518,0
2024-05-31,R14,1,169,105.0,0.619,0
2024-06-01,R14,0,0,0.0,0.0,0
2024-06-02,R14,0,0,0.0,0.0,0
2024-06-03,R14,1,169,91.0,0.539,0
2024-06-04,R14,0,0,0.0,0.0,0
2024-06-05,R14,1,169,93.0,0.553,0
2024-06-06,R14,0,0,0.0,0.0,0
2024-06-07,R14,1,169,114.0,0.673,0
2024-06-08,R14,0,0,0.0,0.0,0
2024-06-09,R14,1,169,110.0,0.653,0
2024-06-10,R14,1,169,72.0,0.428,0
2024-06-11,R14,1,169,102.0,0.606,0
2024-06-12,R14,0,0,0.0,0.0,0
2024-06-13,R14,0,0,0.0,0.0,0
2024-06-14,R14,0,0,0.0,0.0,0
2024-06-15,R14,1,169,105.0,0.621,0
2024-06-16,R14,1,169,128.0,0.759,0
2024-06-17,R14,0,0,0.0,0.0,0
2024-06-18,R14,0,0,0.0,0.0,0
2024-06-19,R14,0,0,0.0,0.0,0
2024-06-20,R14,1,169,94.0,0.559,0
2024-06-21,R14,0,0,0.0,0.0,0
2024-06-22,R14,0,0,0.0,0.0,0
